Date,Close
2016-03-07,96.169998
2016-03-14,94.989998
2016-03-21,96.139999
2016-03-28,94.620003
2016-04-04,94.239998
2016-04-11,94.699997
2016-04-18,95.120003
2016-04-25,93.080002
2016-05-02,93.889999
2016-05-09,94.610001
2016-05-16,95.309998
2016-05-23,95.519997
2016-05-30,94.029999
2016-06-06,94.599998
2016-06-13,94.209999
2016-06-20,95.449997
2016-06-27,95.650002
2016-07-04,96.300003
2016-07-11,96.580002
2016-07-18,97.470001
2016-07-25,95.529999
2016-08-01,96.190002
2016-08-08,95.720001
2016-08-15,94.510002
2016-08-22,95.57
2016-08-29,95.879997
2016-09-05,95.339996
2016-09-12,96.110001
2016-09-19,95.480003
2016-09-26,95.459999
2016-10-03,96.519997
2016-10-10,98.019997
2016-10-17,98.699997
2016-10-24,98.349998
2016-10-31,97.07
2016-11-07,98.989998
2016-11-14,101.209999
2016-11-21,101.489998
2016-11-28,100.769997
2016-12-05,101.57
2016-12-12,102.949997
2016-12-19,103.010002
2016-12-26,102.389999
2017-01-02,102.220001
2017-01-09,101.18
2017-01-16,100.739998
2017-01-23,100.529999
2017-01-30,99.870003
2017-02-06,100.800003
2017-02-13,100.949997
2017-02-20,101.089996
2017-02-27,101.540001
2017-03-06,101.25
2017-03-13,100.300003
2017-03-20,99.629997
2017-03-27,100.349998
2017-04-03,101.18
2017-04-10,100.559998
2017-04-17,99.980003
2017-04-24,99.050003
2017-05-01,98.650002
2017-05-08,99.25
2017-05-15,97.150002
2017-05-22,97.400002
2017-05-29,96.720001
2017-06-05,97.269997
2017-06-12,97.160004
2017-06-19,97.300003
2017-06-26,95.660004
2017-07-03,96.010002
2017-07-10,95.110001
2017-07-17,93.940002
2017-07-24,93.260002
2017-07-31,93.540001
2017-08-07,93.07
2017-08-14,93.43
2017-08-21,92.739998
2017-08-28,92.809998
2017-09-04,91.330002
2017-09-11,91.870003
2017-09-18,92.169998
2017-09-25,93.080002
2017-10-02,93.800003
2017-10-09,93.089996
2017-10-16,93.699997
2017-10-23,94.919998
2017-10-30,94.940002
2017-11-06,94.389999
2017-11-13,93.660004
2017-11-20,92.760002
2017-11-27,92.900002
2017-12-04,93.900002
2017-12-11,93.93
2017-12-18,93.349998
2017-12-25,92.120003
2018-01-01,91.949997
2018-01-08,90.970001
2018-01-15,90.57
2018-01-22,89.07
2018-01-29,89.199997
2018-02-05,90.440002
2018-02-12,89.099998
2018-02-19,89.879997
2018-02-26,89.940002
2018-03-05,90.089996
2018-03-12,90.230003
2018-03-19,89.440002
2018-03-26,89.970001
2018-04-02,90.110001
2018-04-09,89.800003
2018-04-16,90.32
2018-04-23,91.540001
2018-04-30,92.57
2018-05-07,92.540001
2018-05-14,93.639999
2018-05-21,94.190002
2018-05-28,94.190002
2018-06-04,93.550003
2018-06-11,94.790001
2018-06-18,94.519997
2018-06-25,94.629997
2018-07-02,94.040001
2018-07-09,94.75
2018-07-16,94.459999
2018-07-23,94.68
2018-07-30,95.139999
2018-08-06,96.360001
2018-08-13,96.099998
2018-08-20,95.150002
2018-08-27,95.139999
2018-09-03,95.370003
2018-09-10,94.980003
2018-09-17,94.220001
2018-09-24,95.190002
2018-10-01,95.620003
2018-10-08,95.220001
2018-10-15,95.709999
2018-10-22,96.360001
2018-10-29,96.540001
2018-11-05,96.910004
2018-11-12,96.470001
2018-11-19,96.919998
2018-11-26,97.269997
2018-12-03,96.510002
2018-12-10,97.440002
2018-12-17,96.959999
2018-12-24,96.389999
2018-12-31,96.190002
2019-01-07,95.669998
2019-01-14,96.339996
2019-01-21,95.790001
2019-01-28,95.580002
2019-02-04,96.639999
2019-02-11,96.919998
2019-02-18,96.510002
2019-02-25,96.529999
2019-03-04,97.370003
2019-03-11,96.599998
2019-03-18,96.650002
2019-03-25,97.279999
2019-04-01,97.400002
2019-04-08,96.970001
2019-04-15,97.470001
2019-04-22,98.010002
2019-04-29,97.519997
2019-05-06,97.330002
2019-05-13,98
2019-05-20,97.610001
2019-05-27,97.75
2019-06-03,96.610001
2019-06-10,97.57
2019-06-17,96.220001
2019-06-24,96.129997
2019-07-01,97.25
2019-07-08,96.809998
2019-07-15,97.150002
2019-07-22,98.010002
2019-07-29,98.099998
2019-08-05,97.489998
2019-08-12,98.139999
2019-08-19,97.639999
2019-08-26,98.919998
2019-09-02,98.389999
2019-09-09,98.260002
2019-09-16,98.510002
2019-09-23,99.110001
2019-09-30,98.809998
2019-10-07,98.300003
2019-10-14,97.279999
2019-10-21,97.830002
2019-10-28,97.239998
2019-11-04,98.349998
2019-11-11,98
2019-11-18,98.269997
2019-11-25,98.269997
2019-12-02,97.699997
2019-12-09,97.169998
2019-12-16,97.709999
2019-12-23,96.919998
2019-12-30,96.839996
2020-01-06,97.360001
2020-01-13,97.610001
2020-01-20,97.849998
2020-01-27,97.389999
2020-02-03,98.68
2020-02-10,99.120003
2020-02-17,99.260002
2020-02-24,98.129997
2020-03-02,95.949997
2020-03-09,98.75
2020-03-16,102.82
2020-03-23,98.370003
2020-03-30,100.580002
2020-04-06,99.470001
2020-04-13,99.779999
2020-04-20,100.379997
2020-04-27,98.800003
2020-05-04,99.730003
2020-05-11,100.400002
2020-05-18,99.860001
2020-05-25,98.339996
2020-06-01,96.940002
2020-06-08,97.32
2020-06-15,97.620003
2020-06-22,97.5
2020-06-29,97.32
2020-07-06,96.650002
2020-07-13,95.940002
2020-07-20,94.440002
2020-07-27,93.489998
2020-08-03,93.440002
2020-08-10,93.099998
2020-08-17,93.25
2020-08-24,92.370003
2020-08-31,92.720001
2020-09-07,93.330002
2020-09-14,92.93
2020-09-21,94.580002
2020-09-28,93.839996
2020-10-05,93.059998
2020-10-12,93.68
2020-10-19,92.769997
2020-10-26,94.040001
2020-11-02,92.230003
2020-11-09,92.760002
2020-11-16,92.389999
2020-11-23,91.790001
2020-11-30,90.699997
2020-12-07,90.980003
2020-12-14,90.019997
2020-12-21,90.330002
2020-12-28,89.940002
2021-01-04,90.099998
2021-01-11,90.779999
2021-01-18,90.239998
2021-01-25,90.580002
2021-02-01,91.040001
2021-02-08,90.480003
2021-02-15,90.360001
2021-02-22,90.93
2021-03-01,91.980003
2021-03-08,91.68
2021-03-15,91.919998
2021-03-22,92.769997
2021-03-29,92.93
2021-04-05,92.160004
2021-04-12,91.559998
2021-04-19,90.860001
2021-04-26,91.279999
2021-05-03,90.230003
2021-05-10,90.32
2021-05-17,90.019997
2021-05-24,90.029999
2021-05-31,90.139999
2021-06-07,90.559998
2021-06-14,92.230003
2021-06-21,91.809998
2021-06-28,92.230003
2021-07-05,92.129997
2021-07-12,92.690002
2021-07-19,92.910004
2021-07-26,92.169998
2021-08-02,92.800003
2021-08-09,92.519997
2021-08-16,93.5
2021-08-23,92.690002
2021-08-30,92.040001
2021-09-06,92.580002
2021-09-13,93.199997
2021-09-20,93.330002
2021-09-27,94.040001
2021-10-04,94.07
2021-10-11,93.940002
2021-10-18,93.610001
2021-10-25,94.120003
2021-11-01,94.32
2021-11-08,95.129997
2021-11-15,96.07
2021-11-22,96.089996
2021-11-29,96.120003
2021-12-06,96.050003
2021-12-13,96.57
2021-12-20,96.019997
2021-12-27,95.669998
2022-01-03,95.739998
2022-01-10,95.169998
2022-01-17,95.639999
2022-01-24,97.269997
2022-01-31,95.480003
2022-02-07,96.080002
2022-02-14,96.040001
2022-02-21,96.620003
2022-02-28,98.650002
2022-03-07,99.120003
2022-03-14,98.230003
2022-03-21,98.809998
2022-03-28,98.629997
2022-04-04,99.800003
2022-04-11,100.5
2022-04-18,101.220001
2022-04-25,102.959999
2022-05-02,103.660004
2022-05-09,104.559998
2022-05-16,103.150002
2022-05-23,101.669998
2022-05-30,102.139999
2022-06-06,104.150002
2022-06-13,104.699997
2022-06-20,104.190002
2022-06-27,105.110001
2022-07-04,107.010002
2022-07-11,108.059998
2022-07-18,106.730003
2022-07-25,105.900002
2022-08-01,106.620003
2022-08-08,105.629997
2022-08-15,108.169998
2022-08-22,108.800003
2022-08-29,108.769997
2022-08-31,108.563004
